Open,High,Low,Close,Volume
61.36,61.42,61.36,61.42,93116.0
61.39,61.64,61.36,61.4,13923.0
61.59,61.62,61.39,61.39,33050.0
61.91,62.06,61.5792,61.61,34366.0
61.69,61.915,61.67,61.915,34002.0
61.82,61.9,61.7,61.71,30404.0
61.69,61.88,61.68,61.85,20815.0
61.74,61.82,61.68,61.685,22946.0
61.67,61.78,61.62,61.74,28400.0
61.69,61.72,61.51,61.68,36210.0
61.85,61.85,61.72,61.75,13900.0
61.8,61.81,61.68,61.81,8284.0
61.91,61.97,61.81,61.85,19934.0
61.905,61.99,61.87,61.89,22891.0
61.96,61.975,61.89,61.905,18880.0
61.98,62.0,61.965,61.98,11800.0
61.945,62.04,61.94,61.98,21811.0
61.89,61.96,61.87,61.94,7002.0
61.966,61.98,61.9,61.9,7687.0
61.95,62.01,61.95,61.97,3300.0
61.85,61.93,61.85,61.93,1500.0
61.9928,62.0,61.89,61.9,2990.0
61.97,62.0,61.91,61.98,8500.0
62.036,62.04,61.98,61.98,35006.0
62.04,62.04,62.01,62.01,5400.0
62.02,62.03,62.01,62.02,8282.0
62.02,62.04,62.0,62.02,10374.0
62.09,62.11,62.01,62.03,19138.0
62.115,62.15,62.02,62.11,19203.0
62.04,62.13,62.04,62.12,3300.0
62.03,62.07,62.03,62.07,1211.0
62.04,62.08,62.0,62.0,6697.0
62.02,62.05,62.01,62.01,6273.0
61.92,62.035,61.92,62.035,2800.0
61.95,61.98,61.9211,61.9211,9320.0
61.93,61.99,61.93,61.96,3800.0
61.97,62.0,61.9,61.9,27390.0
61.98,61.99,61.965,61.97,5600.0
61.98,61.99,61.97,61.99,4011.0
61.95,61.99,61.93,61.98,8298.0
61.99,61.99,61.9,61.96,8927.0
61.97,61.985,61.925,61.98,7100.0
61.92,61.96,61.92,61.96,1400.0
61.915,61.92,61.9,61.9,2903.0
61.89,61.91,61.86,61.91,5656.0
61.925,61.93,61.9,61.9,6181.0
61.98,61.98,61.94,61.94,3651.0
61.97,61.99,61.96,61.98,5900.0
61.95,61.97,61.94,61.97,3783.0
61.99,61.99,61.93,61.95,7741.0
62.07,62.09,61.99,62.0,13198.0
62.07,62.1,62.05,62.07,10778.0
62.04,62.09,62.02,62.08,9400.0
62.06,62.06,62.0434,62.05,4500.0
62.07,62.075,62.03,62.05,13494.0
62.06,62.09,61.98,62.07,36846.0
62.145,62.145,62.05,62.06,11755.0
62.18,62.18,62.15,62.16,12016.0
62.045,62.1991,62.025,62.19,11919.0
61.99,62.06,61.95,62.05,56185.0
61.9,61.98,61.9,61.97,17000.0
61.9203,61.95,61.92,61.92,2020.0
61.91,61.95,61.91,61.91,5578.0
61.93,61.93,61.9,61.91,2200.0
61.99,61.99,61.91,61.92,5934.0
61.96,62.0,61.96,61.99,6999.0
61.96,61.98,61.94,61.95,3300.0
61.94,61.96,61.94,61.96,3900.0
61.87,61.935,61.87,61.935,6190.0
61.86,61.88,61.86,61.88,4927.0
61.89,61.89,61.83,61.84,26900.0
61.9,61.91,61.88,61.9,4300.0
61.91,61.94,61.88,61.89,5000.0
61.94,61.94,61.93,61.94,2033.0
61.99,62.0,61.92,61.94,6789.0
61.99,62.0,61.92,62.0,9210.0
61.9996,61.9996,61.97,61.99,1600.0
61.95,61.98,61.95,61.96,900.0
61.98,61.98,61.94,61.95,2208.0
61.92,61.95,61.92,61.95,700.0
61.78,61.92,61.72,61.92,38113.0
61.76,61.79,61.76,61.78,1900.0
61.88,61.88,61.77,61.78,3400.0
61.87,61.88,61.8525,61.8686,3680.0
61.87,61.87,61.85,61.85,1700.0
61.88,61.89,61.87,61.87,5700.0
61.88,61.8899,61.88,61.8899,585.0
61.87,61.87,61.85,61.87,5916.0
61.89,61.89,61.86,61.86,3100.0
61.88,61.89,61.87,61.89,8200.0
61.83,61.87,61.83,61.87,3910.0
61.85,61.86,61.83,61.83,7637.0
61.875,61.875,61.83,61.83,3280.0
61.88,61.89,61.85,61.88,59800.0
61.83,61.9,61.83,61.88,10498.0
61.83,61.85,61.81,61.83,4000.0
61.86,61.88,61.815,61.82,6515.0
61.88,61.89,61.86,61.86,4030.0
61.85,61.89,61.85,61.89,9973.0
61.89,61.89,61.86,61.86,3100.0
61.8799,61.89,61.86,61.88,27827.0
61.88,61.89,61.86,61.86,13881.0
61.85,61.89,61.85,61.875,11600.0
61.835,61.84,61.81,61.84,7433.0
61.865,61.865,61.85,61.85,2000.0
61.88,61.88,61.86,61.87,7200.0
61.86,61.88,61.86,61.88,4300.0
61.87,61.87,61.86,61.8699,11784.0
61.81,61.87,61.79,61.87,27696.0
61.8302,61.84,61.81,61.82,5705.0
61.82,61.85,61.81,61.825,7182.0
